Distance,Distance_36k,Line,bedmap2_bed,Susc,Window_Width,x,y,Depth,Depth_filtered,Depth_36k,binned,counts,rs_basement,rs_basement_filt,filt_clip
54000.0,36000.0,130.0,-707.8354519972586,2.8983432123264903,21361.431461,-179029.3482610925,-569868.4542151195,-4869.52978495277,-4869.52978495277,-1968.281469623657,1.0,64.0,,,
90000.0,72000.0,130.0,-683.4528266921454,27.87447440466297,15058.058243,-215032.9360348105,-570301.161999131,-3391.493041839945,-3391.493041839945,-1933.3170042928384,1.0,111.0,,,
126000.0,108000.0,130.0,-671.9762467664405,7.87632080666611,9279.9661265,-250726.78582119802,-569619.8002633065,-4648.189697069814,-4648.189697069814,-2016.6257323173,1.0,82.0,,,
33000.0,0.0,140.0,-737.530862501404,3.1267892579586096,13926.9772214,-124144.201362626,-580313.3803103706,-3579.9665525756,-3579.9665525756,-2161.015277768691,0.0,162.0,-2218.2033892620066,-1896.6451694842551,-1896.6451694842551
38000.0,36000.0,140.0,-746.6472407758645,5.599188684440195,15565.445129799999,-129611.287965976,-580318.8984735354,-5045.2780759623,-5045.2780759623,-2475.989542232731,0.0,100.0,-2598.8877990393603,-2313.1157651404474,-2313.1157651404474
43000.0,36000.0,140.0,-752.3655798821914,8.78818992775606,15701.984122166667,-136339.325599027,-580318.5133514287,-7556.957681995017,-7556.957681995017,-2859.6120438235494,0.0,100.0,-2907.999837059037,-2658.0139890389623,-2658.0139890389623
48000.0,36000.0,140.0,-758.8128139334397,5.30917949810212,15428.906137433334,-139602.669126801,-580315.2089636943,-6204.345051833574,-6204.345051833574,-2867.6883070149347,0.0,100.0,-3145.5395033210366,-2931.3398411798007,-2931.3398411798007
53000.0,36000.0,140.0,-757.243910772208,3.5666702165239803,24167.4016489,-144674.0721835425,-580310.7106016295,-6391.863036853116,-6391.863036853116,-3105.938071160811,0.0,100.0,-3311.5067978253587,-3133.0933215629616,-3133.0933215629616
58000.0,36000.0,140.0,-734.1477993779815,5.138866392028925,23348.1676947,-149581.64913065452,-580314.3347147495,-6997.060790738386,-6997.060790738386,-3187.3077329206753,0.0,100.0,-3405.9017205720043,-3263.2744301884463,-3263.2744301884463
63000.0,36000.0,140.0,-723.6183444766317,20.0717310143241,19798.153893166666,-153976.19255341566,-580310.2395591537,-11638.29915320772,-11638.29915320772,-3174.335090529349,0.0,100.0,-3428.724271560973,-3322.0833070331396,-3322.0833070331396
68000.0,36000.0,140.0,-716.2308800591874,16.3034986008367,17067.374045833334,-156825.10290846435,-580302.9546064473,-9339.37369755824,-9339.37369755824,-3172.8088973068398,0.0,100.0,-3379.974450792264,-3316.3247113111925,-3316.3247113111925
73000.0,54000.0,140.0,-728.4504719855005,50.52375945474189,25396.252580200002,-164078.084509092,-580283.6792242904,-13970.208495574749,-13970.208495574749,-3068.2646615649737,0.0,111.0,-3260.8530981271997,-3256.005641866941,-3256.005641866941
78000.0,72000.0,140.0,-692.5731070009915,21.542888813274043,20071.2318779,-169656.5108021425,-580275.3512662696,-7896.142089535326,-7896.142089535326,-2985.8502275494884,0.0,122.0,-3110.9879289893533,-3151.133097544725,-3151.133097544725
83000.0,72000.0,140.0,-676.1238803952405,10.127289268348413,17613.5300153,-174530.9281500255,-580275.0796534355,-7357.80029267898,-7357.80029267898,-2779.814142510775,0.0,122.0,-2949.592381159854,-3011.714077188879,-3011.714077188879
88000.0,72000.0,140.0,-677.6094061409165,25.7396096542266,24167.4016489,-180176.20707605,-580262.805757087,-11411.572753475975,-11411.572753475975,-2720.2926068329243,0.0,122.0,-2776.6664546387033,-2847.7555796437414,-2847.7555796437414
93000.0,72000.0,140.0,-685.4843192854601,3.3430101794322997,13517.3602443,-184661.2757999915,-580242.3778795565,-3955.0252683829103,-3955.0252683829103,-2504.4933457300294,0.0,122.0,-2592.210149425899,-2669.0644637767637,-2669.0644637767637
98000.0,72000.0,140.0,-698.6163162847965,5.6675639363934796,11469.2753588,-190633.39717199898,-580249.5819305985,-5377.14892556017,-5377.14892556017,-2324.052103682823,0.0,122.0,-2396.223465521441,-2478.842969218133,-2478.842969218133
103000.0,72000.0,140.0,-699.1458029521025,1.989461014774335,17613.5300153,-194937.6474166635,-580256.212912844,-4812.18383768913,-4812.18383768913,-2285.386123244136,0.0,122.0,-2188.7064029253315,-2281.0006587976654,-2281.0006587976654
108000.0,90000.0,140.0,-696.0460807113675,8.783193546878916,13926.9772214,-199615.326545375,-580259.290581692,-7060.35961886119,-7060.35961886119,-2156.4995217818455,0.0,137.5,-1969.6589616375686,-2083.3566581749924,-2083.3566581749924
113000.0,108000.0,140.0,-706.282693402699,1.5838121960975848,11469.2753588,-204646.4553015725,-580270.8841619935,-3384.41162094175,-3384.41162094175,-2104.944881196929,0.0,153.0,-1762.5385186370484,-1893.7300930097456,-1893.7300930097456
118000.0,108000.0,140.0,-715.7777124387425,8.8953065258499,21300.0828092,-209472.13790365402,-580278.5519897386,-5406.2177732154105,-5406.2177732154105,-1988.9469398808678,0.0,153.0,-1590.802450902665,-1719.940088961557,-1719.940088961557
123000.0,108000.0,140.0,-714.1498385094465,10.364528094090256,15565.445129799999,-214602.312573863,-580287.4624969605,-6304.129638418661,-6304.129638418661,-1615.1757956402255,0.0,153.0,-1454.450758434419,-1569.8057716900585,-1569.8057716900585
128000.0,108000.0,140.0,-702.3837404457215,37.904972570858604,18432.763969500003,-219888.53925232397,-580292.3678256681,-7779.340087586264,-7779.340087586264,-1392.4922626721043,0.0,153.0,-1353.48344123231,-1451.1462668548809,-1451.1462668548809
133000.0,108000.0,140.0,-686.4133594919269,51.751928351757954,15975.0621069,-224758.12747320998,-580297.6683327516,-8677.94653286762,-8677.94653286762,-1411.9947958901369,0.0,153.0,-1287.9004992963385,-1367.8711372858406,-1367.8711372858406
138000.0,108000.0,140.0,-679.719043483574,20.671502264982127,16794.296061099998,-229665.994581281,-580305.2500554849,-4172.078125325906,-4172.078125325906,-1453.2942779989116,0.0,153.0,-1257.7019326265042,-1319.9803829829377,-1319.9803829829377
143000.0,108000.0,140.0,-674.204843595583,2.845968162974815,8601.9565191,-234601.944182348,-580307.773777181,-1980.753295795105,-1980.753295795105,-1491.1521365986218,0.0,153.0,-1262.887741222807,-1307.474003946172,-1307.474003946172
148000.0,144000.0,140.0,-695.609042289134,9.68449344401961,20890.4658321,-239565.4955074315,-580298.9181154349,-3738.73034651541,-3738.73034651541,-1511.8018776530093,0.0,107.0,-1303.4579250852473,-1330.3520001755435,-1330.3520001755435
18000.0,0.0,140.0,-652.8330690806355,11.910745937577932,12698.126290100001,-109722.444746185,-580298.240437694,-2781.6972654939,-2781.6972654939,-646.715929383883,1.0,162.0,,,
54000.0,36000.0,140.0,-754.886804344153,3.92770901733023,17203.9130382,-145743.3923342885,-580310.9122039746,-6404.569823962034,-6404.569823962034,-3336.111572115302,1.0,100.0,,,
90000.0,72000.0,140.0,-679.0114392869915,11.374053746571335,17203.9130382,-181642.778501574,-580258.4771433545,-7459.154052441136,-7459.154052441136,-2704.26757799658,1.0,122.0,,,
126000.0,108000.0,140.0,-709.8938699279615,15.591085529049998,24167.4016489,-217609.841836726,-580290.2118267196,-6373.749755603745,-6373.749755603745,-1389.6242430812172,1.0,153.0,,,
162000.0,144000.0,140.0,-688.6510599614576,5.392076198985955,18842.380946600002,-253783.173903536,-580287.877076929,-6274.422363029065,-6274.422363029065,-1605.29931631593,1.0,107.0,,,
33000.0,0.0,160.0,-697.909140244996,8.719108578879565,19140.6943865,-206014.500519638,-599965.3652775225,-6923.987060272146,-6923.987060272146,-2778.8353847973813,0.0,180.0,-2889.373247668746,-2863.443360648587,-2863.443360648587
38000.0,36000.0,160.0,-700.90686655115,6.63685076573021,16036.7979995,-200571.04559746152,-599991.87708876,-6536.3037106762295,-6536.3037106762295,-2760.8515083874154,0.0,134.0,-2882.3335037311826,-2864.4353691625533,-2864.4353691625533
43000.0,36000.0,160.0,-708.0161798738603,19.141742772144198,20865.08126816667,-194173.734623641,-600030.3369884227,-11857.513020387623,-11857.513020387623,-2755.5485704716557,0.0,134.0,-2859.230254890562,-2849.3638727734615,-2849.3638727734615
48000.0,36000.0,160.0,-712.2062456703537,11.025969543955899,16381.675375833334,-191832.521845131,-600045.1209204893,-8692.978189768146,-8692.978189768146,-2755.087445435503,0.0,134.0,-2820.063501146883,-2818.2288714813117,-2818.2288714813117
53000.0,36000.0,160.0,-717.474515942411,4.517413024166743,20433.98454775,-188047.69198365026,-600067.2701340956,-6989.809081754265,-6989.809081754265,-2752.5512577366617,0.0,134.0,-2764.8332425001463,-2771.030365286104,-2771.030365286104
58000.0,36000.0,160.0,-704.541424457283,2.133693752077965,15519.481935,-180497.2806027885,-600105.8445087716,-3522.0498045307304,-3522.0498045307304,-2697.2386117824617,0.0,134.0,-2693.5394789503507,-2707.7683541878378,-2707.7683541878378
63000.0,36000.0,160.0,-705.4782304134189,13.306533902003165,18623.378322,-175360.12499388098,-600136.884114634,-9174.35498011604,-9174.35498011604,-2501.163376500517,0.0,134.0,-2606.1822104974976,-2628.6568300512304,-2628.6568300512304
68000.0,36000.0,160.0,-708.1862667917001,20.6619082993932,23279.222902499998,-170391.8352901625,-600165.265586396,-11369.455077696199,-11369.455077696199,-2442.3408059159337,0.0,134.0,-2502.761437141586,-2540.9715162766493,-2540.9715162766493
73000.0,72000.0,160.0,-704.2892526919416,8.833926938741595,18106.0622575,-165662.440764622,-600188.946901897,-6926.546264373665,-6926.546264373665,-2408.7279084390293,0.0,108.0,-2384.5611100709166,-2455.412006099931,-2455.412006099931
78000.0,72000.0,160.0,-698.32975201764,3.661692970243535,16554.114064,-160270.56920650852,-600130.2295926035,-5662.182861097165,-5662.182861097165,-2293.883842059605,0.0,108.0,-2293.951618499399,-2382.6778927569117,-2382.6778927569117
83000.0,72000.0,160.0,-697.0081873672175,7.662781953910745,21727.274709,-154479.454783994,-599920.0004845615,-10117.67040977081,-10117.67040977081,-2279.878468110894,0.0,108.0,-2251.4761814398375,-2333.468769483426,-2333.468769483426
88000.0,72000.0,160.0,-702.3163994735095,2.5255091664242397,19658.010451000002,-151164.12438917247,-599801.1583118634,-7546.864745797446,-7546.864745797446,-2277.077393321152,0.0,108.0,-2257.134798892233,-2318.4842295153107,-2318.4842295153107
93000.0,72000.0,160.0,-725.9329485655485,2.062440648117365,15519.481935,-145601.43743700098,-599673.3972308354,-5902.852050541946,-5902.852050541946,-2297.029688227566,0.0,108.0,-2310.927470856585,-2348.2098742236844,-2348.2098742236844
98000.0,72000.0,160.0,-744.695739227039,2.370000610402295,10346.32129,-140669.6169586565,-599763.2161681671,-2824.27624498461,-2824.27624498461,-2345.33750240962,0.0,108.0,-2412.854197332893,-2426.069573444014,-2426.069573444014
103000.0,72000.0,160.0,-761.5956947984146,5.38490280317513,24313.855031500003,-135432.2401634865,-599858.5968100515,-4830.76953104786,-4830.76953104786,-2538.568759137835,0.0,108.0,-2562.914978321158,-2541.7784002256208,-2541.7784002256208
108000.0,90000.0,160.0,-770.5596152739545,69.24111462056351,24313.855031500003,-130193.644701234,-599952.545509238,-15004.99121038265,-15004.99121038265,-2662.788852748831,0.0,117.0,-2761.1098138213792,-2674.766500667143,-2674.766500667143
113000.0,108000.0,160.0,-767.2521169790625,16.4626745490815,22761.906838000003,-125675.38967323149,-600032.9632516389,-9027.354491839891,-9027.354491839891,-2918.130156282544,0.0,126.0,-2945.7291421294763,-2804.4640208672213,-2804.4640208672213
118000.0,108000.0,160.0,-759.0416774057276,23.362129472820197,11380.953419000001,-120708.1420734115,-600120.762537646,-8320.96289030188,-8320.96289030188,-3049.251366205261,0.0,126.0,-3055.063401541368,-2910.3011069244953,-2910.3011069244953
123000.0,108000.0,160.0,-758.2239208948405,13.784663382615749,14484.849806,-117336.755784221,-600178.8638081821,-7698.620849307805,-7698.620849307805,-3063.053598828705,0.0,126.0,-3089.112592057055,-2971.7079049376043,-2971.7079049376043
128000.0,108000.0,160.0,-734.3658205336585,3.0728539489132225,10346.32129,-109165.871607187,-600311.767982476,-3093.7503050338573,-3093.7503050338573,-3065.465643779962,0.0,126.0,-3047.8767136765364,-2968.1145610051885,-2968.1145610051885
133000.0,108000.0,160.0,-716.5782910470621,4.088053388122351,10346.32129,-105674.1813477845,-600344.460164263,-3591.3913572627052,-3591.3913572627052,-3001.9486076493513,0.0,126.0,-2931.355766399813,-2889.236148176568,-2889.236148176568
138000.0,108000.0,160.0,-678.1132686152166,18.9952373036323,15002.1658705,-100489.295707855,-600336.4021861299,-5864.614013433895,-5864.614013433895,-2811.3974992575195,0.0,126.0,-2739.5497502268845,-2735.0726664517424,-2735.0726664517424
143000.0,108000.0,160.0,-641.2436308211945,20.7324765189926,23796.538967,-95531.71796876041,-600326.154579703,-6367.402099353965,-6367.402099353965,-2049.193065690192,0.0,126.0,-2472.458665157751,-2505.6241158307107,-2505.6241158307107
148000.0,144000.0,160.0,-614.574182147864,58.00666819050785,21727.274709,-90565.1178074038,-600320.177469649,-9764.511718376816,-9764.511718376816,-1826.8834392330548,0.0,153.0,-2130.0825111924128,-2200.890496313475,-2200.890496313475
18000.0,0.0,160.0,-686.231607389866,11.61687827279528,20175.3265155,-220469.21755395847,-599873.610572465,-4621.94384746135,-4621.94384746135,-2814.111450063084,1.0,180.0,,,
54000.0,36000.0,160.0,-718.2052180107839,6.470784977350195,20692.64258,-186826.8608678705,-600073.466631528,-7676.52343719921,-7676.52343719921,-2751.859570182432,1.0,134.0,,,
90000.0,72000.0,160.0,-711.85495422957,1.7966236960768,11380.953419000001,-149261.10851289198,-599731.799021034,-5174.158691192205,-5174.158691192205,-2272.875781136539,1.0,108.0,,,
126000.0,108000.0,160.0,-742.442926295015,2.462742277761615,11898.2694835,-111283.95478066901,-600277.9819484621,-3345.844116060275,-3345.844116060275,-3073.405273296288,1.0,126.0,,,
162000.0,144000.0,160.0,-526.0231943358481,4.4208026400548555,13967.5337415,-78459.06429356095,-600288.2459989965,-2572.143676633975,-2572.143676633975,-770.912713561653,1.0,153.0,,,
33000.0,0.0,180.0,-597.0186607925425,2.11391886065165,17735.191012125,-59752.89825592055,-619786.7587433225,-4296.51367169138,-4296.51367169138,-1991.16168757386,0.0,92.0,-1454.4745180135096,-1608.2649441091999,-1608.2649441091999
38000.0,36000.0,180.0,-623.3707478358285,2.0577310697365148,9365.775028875,-65710.9579963299,-619846.7003169355,-2516.478271362465,-2516.478271362465,-1889.235639992166,0.0,172.0,-1306.3829483344443,-1438.424835905728,-1438.424835905728
43000.0,36000.0,180.0,-637.8087228668364,7.74072733978888,11159.221311000001,-70056.7857804904,-619888.5316961545,-3699.852294758945,-3699.852294758945,-1818.671453204839,0.0,172.0,-1201.788455704192,-1312.081804751069,-1312.081804751069
48000.0,36000.0,180.0,-653.6470124848055,9.610611129581924,10561.405883625,-75669.1292948348,-619942.3927141239,-2810.0958250632248,-2810.0958250632248,-1567.7765668499,0.0,172.0,-1140.6910401227533,-1229.2358506452235,-1229.2358506452235
53000.0,36000.0,180.0,-665.8248673015055,6.752378231235975,21919.899003749997,-80682.07275239579,-619992.848881331,-1934.490966695145,-1934.490966695145,-1160.0723765231232,0.0,172.0,-1123.0907015901275,-1189.8869735881915,-1189.8869735881915
58000.0,36000.0,180.0,-677.906387957586,32.578778260327454,16539.560157375,-85612.44288846024,-620043.6282849035,-7648.746093450154,-7648.746093450154,-1240.0241749660468,0.0,172.0,-1148.987440106315,-1194.0351735799723,-1194.0351735799723
63000.0,36000.0,180.0,-690.9834839420805,1.5424688045465849,12952.667593125,-90639.903967554,-620094.787051047,-1437.95660391939,-1437.95660391939,-1374.9321458966851,0.0,172.0,-1218.381255671316,-1241.4663969128155,-1241.4663969128155
68000.0,36000.0,180.0,-702.847334770569,17.9104968414928,12354.852165749999,-94800.2795960023,-620132.53566966,-7589.204589545985,-7589.204589545985,-1436.7649659065607,0.0,172.0,-1331.2721482851298,-1324.9028175231863,-1324.9028175231863
73000.0,72000.0,180.0,-718.304751195283,18.14293933380433,20126.452721625,-100723.1121093815,-620184.4656159515,-8862.467040673704,-8862.467040673704,-1554.8094404708693,0.0,128.0,-1486.375795701251,-1433.6417500235348,-1433.6417500235348
78000.0,72000.0,180.0,-729.020445527781,30.6220763028842,17735.191012125,-105625.426968429,-620230.18924442,-11542.019042533899,-11542.019042533899,-1706.5809077678373,0.0,128.0,-1641.309563784979,-1556.9805090263096,-1556.9805090263096
83000.0,72000.0,180.0,-735.092532128945,15.86006981963262,23713.345285875002,-109692.5040109885,-620248.9355967435,-8221.460204758434,-8221.460204758434,-1734.6867350450534,0.0,128.0,-1775.5242965922166,-1684.2164091439602,-1684.2164091439602
88000.0,72000.0,180.0,-746.524779652935,9.49069292348932,19528.637294250002,-115772.3655701565,-620206.1034633,-6249.00170873307,-6249.00170873307,-1892.0793677974648,0.0,128.0,-1889.0199941229644,-1804.6467649889366,-1804.6467649889366
93000.0,72000.0,180.0,-761.8602748340018,12.822759174216603,17436.283298437498,-121218.69607725399,-620176.7354876953,-8239.679076828117,-8239.679076828117,-1929.2323913372516,0.0,128.0,-1981.7966563772216,-1907.7829448814393,-1907.7829448814393
98000.0,72000.0,180.0,-770.1431765384865,3.2021051086775847,15941.74473,-127005.8899798245,-620206.756225755,-4018.641601388515,-4018.641601388515,-1935.3868721313092,0.0,128.0,-2053.8542833549886,-1990.2000894974515,-1990.2000894974515
103000.0,72000.0,180.0,-764.3870786282115,1.89485963344693,17137.37558475,-130761.0806325925,-620236.4279769044,-2358.4586180476354,-2358.4586180476354,-1942.7722490841784,0.0,128.0,-2105.1928750562656,-2052.3966832062974,-2052.3966832062974
108000.0,90000.0,180.0,-751.1682212727301,2.4727507974191703,17137.37558475,-135697.175593696,-620275.890752278,-2365.8663328911252,-2365.8663328911252,-1992.0080954366388,0.0,141.5,-2135.812431481052,-2095.3696947466246,-2095.3696947466246
113000.0,108000.0,180.0,-740.3618461998819,10.534979428143956,18930.821866874998,-140531.046652962,-620313.5136598675,-7698.574462589066,-7698.574462589066,-2033.8585648362302,0.0,155.0,-2148.7038588452924,-2120.116092857082,-2120.116092857082
